product_id,product_name,category,sub_category
off-pa-10000210,xerox_blank_computer_paper,Office Supplies,paper
off-ar-10003477,4009_highlighters,Office Supplies,art
fur-ch-10002317,global_enterprise_series_seating_low-back_swivel/tilt_chairs,Furniture,chairs
off-la-10004677,self-adhesive_address_labels_for_typewriters_with_dispenser_box,Office Supplies,labels
fur-ch-10002780,office_star_-_task_chair_with_contemporary_loop_arms,Furniture,chairs
off-en-10001535,grip_seal_envelopes,Office Supplies,envelopes
tec-ma-10003493,penpower_worldcard_pro_card_scanner,Technology,machines
tec-ac-10002380,sony_8gb_class_10_micro_sdhc_r40_memory_card,Technology,accessories
tec-ph-10002817,rca_visys_25425re1_corded_phone,Technology,phones
tec-ma-10003589,cisco_8961_ip_phone_charcoal,Technology,machines
off-ap-10003099,"eureka_hand_vacuum,_bagless",Office Supplies,appliances
tec-ph-10002645,lg_g2,Technology,phones
