Product_ID,Category,Sub-Category,Product Name
FUR-FU-10004952-3,Furniture,Furnishings,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx"
FUR-BO-10001337-6,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases
TEC-AC-10003628-12,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling
OFF-ST-10004186-2,Office Supplies,Storage,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D"
OFF-BI-10001658-9,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers
OFF-SU-10004737,Office Supplies,Supplies,Acme Design Stainless Steel Bent Scissors
OFF-BI-10002827-6,Office Supplies,Binders,Avery Durable Poly Binders
OFF-BI-10003694-5,Office Supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack"
FUR-TA-10001691,Furniture,Tables,"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops"
TEC-PH-10001918-2,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone
OFF-BI-10000285-4,Office Supplies,Binders,XtraLife ClearVue Slant-D Ring Binders by Cardinal
OFF-AP-10000358-6,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors
TEC-AC-10002345-5,Technology,Accessories,HP Standard 104 key PS/2 Keyboard
OFF-FA-10001229-3,Office Supplies,Fasteners,Staples
TEC-AC-10001314-5,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard
OFF-PA-10004438-2,Office Supplies,Paper,Xerox 1907
OFF-AP-10000026-4,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection
OFF-BI-10004224-3,Office Supplies,Binders,Catalog Binders with Expanding Posts
FUR-CH-10002647-9,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set"
FUR-FU-10003247-2,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT
OFF-PA-10003270-4,Office Supplies,Paper,Xerox 1954
OFF-PA-10004735-3,Office Supplies,Paper,Xerox 1905
OFF-PA-10001745-3,Office Supplies,Paper,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page"
OFF-PA-10000176-4,Office Supplies,Paper,Xerox 1887
TEC-PH-10000675-2,Technology,Phones,Panasonic KX TS3282B Corded phone
OFF-BI-10000050-7,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders"
FUR-TA-10004154-3,Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer"
TEC-AC-10002718-2,Technology,Accessories,Belkin Standard 104 key USB Keyboard
OFF-AR-10003179-4,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils
OFF-PA-10001838-4,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages"
OFF-PA-10004039-2,Office Supplies,Paper,Xerox 1882
OFF-AP-10001626-2,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags"
TEC-MA-10003173,Technology,Machines,Hewlett-Packard 300S Scientific Calculator
FUR-FU-10000260-2,Furniture,Furnishings,"6"" Cubicle Wall Clock, Black"
OFF-AP-10004487-6,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center
FUR-FU-10001487-3,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood"
FUR-TA-10001520-6,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table"
OFF-BI-10000145-7,Office Supplies,Binders,Zipper Ring Binder Pockets
FUR-CH-10000595-7,Furniture,Chairs,Safco Contoured Stacking Chairs
TEC-AC-10004469-5,Technology,Accessories,Microsoft Sculpt Comfort Mouse
TEC-AC-10003038-8,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0
FUR-CH-10004698-3,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton"
OFF-PA-10003641-3,Office Supplies,Paper,Xerox 1909
TEC-AC-10002134-2,Technology,Accessories,Rosewill 107 Normal Keys USB Wired Standard Keyboard
OFF-ST-10001837-2,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame"
FUR-FU-10001706-7,Furniture,Furnishings,Longer-Life Soft White Bulbs
OFF-PA-10001970-11,Office Supplies,Paper,Xerox 1881
OFF-ST-10002957-3,Office Supplies,Storage,Sterilite Show Offs Storage Containers
OFF-LA-10002312-3,Office Supplies,Labels,Avery 490
OFF-EN-10002600-5,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2"
OFF-BI-10003274-5,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels"
FUR-BO-10004467-6,Furniture,Bookcases,Bestar Classic Bookcase
OFF-PA-10000675-6,Office Supplies,Paper,Xerox 1919
OFF-PA-10002259-3,Office Supplies,Paper,"Geographics Note Cards, Blank, White, 8 1/2"" x 11"""
FUR-CH-10004287-8,Furniture,Chairs,SAFCO Arco Folding Chair
OFF-PA-10000482-5,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate"
OFF-ST-10004835-3,Office Supplies,Storage,Plastic Stacking Crates & Casters
FUR-TA-10004086-5,Furniture,Tables,KI Adjustable-Height Table
OFF-LA-10000305,Office Supplies,Labels,Avery 495
OFF-PA-10000806-4,Office Supplies,Paper,Xerox 1934
FUR-FU-10004018-6,Furniture,Furnishings,Tensor Computer Mounted Lamp
TEC-PH-10002660-5,Technology,Phones,Nortel Networks T7316 E Nt8 B27
OFF-EN-10001509-5,Office Supplies,Envelopes,Poly String Tie Envelopes
OFF-LA-10003148-3,Office Supplies,Labels,Avery 51
FUR-TA-10002645-3,Furniture,Tables,Hon Rectangular Conference Tables
TEC-AC-10003033-3,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System
OFF-LA-10001297-5,Office Supplies,Labels,Avery 473
FUR-CH-10002017-3,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair
FUR-FU-10001546-2,Furniture,Furnishings,Dana Swing-Arm Lamps
FUR-FU-10000629-7,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock
OFF-ST-10000036-3,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16"
TEC-PH-10002583,Technology,Phones,iOttie HLCRIO102 Car Mount
FUR-CH-10003774-6,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki"
OFF-AR-10003876,Office Supplies,Art,"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink"
OFF-BI-10003527-4,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind
OFF-LA-10004559-2,Office Supplies,Labels,Avery 49
OFF-SU-10002573-5,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors"
FUR-FU-10000222-2,Furniture,Furnishings,"Seth Thomas 16"" Steel Case Clock"
OFF-EN-10001219-6,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes"
FUR-CH-10002304-4,Furniture,Chairs,"Global Stack Chair without Arms, Black"
FUR-FU-10002364-4,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak"
FUR-FU-10004864-3,Furniture,Furnishings,Eldon 500 Class Desk Accessories
OFF-PA-10003172-5,Office Supplies,Paper,Xerox 1996
OFF-BI-10000977-8,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs
FUR-TA-10000198-3,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases
OFF-BI-10003984-5,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder'
FUR-FU-10003691-4,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony"
OFF-PA-10004082-3,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book"
OFF-AR-10003723-2,Office Supplies,Art,Avery Hi-Liter Fluorescent Desk Style Markers
FUR-FU-10004270-11,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy"
OFF-AR-10003183-3,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set
OFF-PA-10002005-7,Office Supplies,Paper,Xerox 225
TEC-PH-10000149-4,Technology,Phones,Cisco SPA525G2 IP Phone - Wireless
OFF-BI-10001524-6,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern
FUR-FU-10004748-3,Furniture,Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock"
OFF-BI-10001460-2,Office Supplies,Binders,Plastic Binding Combs
OFF-SU-10002503-3,Office Supplies,Supplies,Acme Preferred Stainless Steel Scissors
FUR-FU-10001731-3,Furniture,Furnishings,Acrylic Self-Standing Desk Frames
OFF-PA-10002160-6,Office Supplies,Paper,Xerox 1978
OFF-PA-10002659-3,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book
OFF-BI-10001636-6,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs
OFF-PA-10000062-2,Office Supplies,Paper,Green Bar Computer Printout Paper
OFF-ST-10002554-2,Office Supplies,Storage,Tennsco Industrial Shelving
OFF-EN-10001509-6,Office Supplies,Envelopes,Poly String Tie Envelopes
TEC-AC-10002018-2,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse
TEC-AC-10002637-2,Technology,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black)
OFF-EN-10001509-7,Office Supplies,Envelopes,Poly String Tie Envelopes
TEC-PH-10004922-2,Technology,Phones,RCA Visys Integrated PBX 8-Line Router
TEC-AC-10002550-5,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack"
OFF-ST-10003208-9,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart
OFF-BI-10003981-6,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders"
OFF-BI-10001031-5,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones
OFF-BI-10003676-5,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets"
OFF-PA-10004082-4,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book"
OFF-PA-10001019-4,Office Supplies,Paper,Xerox 1884
OFF-PA-10004665-3,Office Supplies,Paper,Advantus Motivational Note Cards
TEC-PH-10002447-2,Technology,Phones,AT&T CL83451 4-Handset Telephone
OFF-BI-10000014-5,Office Supplies,Binders,Heavy-Duty E-Z-D Binders
FUR-CH-10002439-4,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h"
OFF-PA-10003063,Office Supplies,Paper,EcoTones Memo Sheets
OFF-BI-10002982-4,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos
TEC-AC-10004510-6,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo
OFF-ST-10000321-2,Office Supplies,Storage,Akro Stacking Bins
OFF-AR-10004602-3,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener
FUR-BO-10003433-2,Furniture,Bookcases,Sauder Cornerstone Collection Library
OFF-ST-10001496-4,Office Supplies,Storage,Standard Rollaway File with Lock
FUR-FU-10000672-4,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock"
OFF-AP-10001293-3,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector
OFF-AP-10000692-3,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector
TEC-PH-10004539-3,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster
TEC-PH-10002923-7,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural"
OFF-LA-10004689-3,Office Supplies,Labels,Avery 512
OFF-ST-10001228-7,Office Supplies,Storage,Personal File Boxes with Fold-Down Carry Handle
OFF-PA-10003302,Office Supplies,Paper,Xerox 1906
FUR-FU-10004665-3,Furniture,Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray"
FUR-FU-10004188-3,Furniture,Furnishings,Luxo Professional Combination Clamp-On Lamps
OFF-PA-10003177-4,Office Supplies,Paper,Xerox 1999
FUR-TA-10002607-6,Furniture,Tables,KI Conference Tables
OFF-PA-10001166-7,Office Supplies,Paper,Xerox 2
TEC-AC-10004510-7,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo
OFF-AR-10004062-3,Office Supplies,Art,Staples in misc. colors
OFF-EN-10000056-5,Office Supplies,Envelopes,Cameo Buff Policy Envelopes
OFF-ST-10001469-5,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer
OFF-PA-10000551-2,Office Supplies,Paper,Array Memo Cubes
TEC-MA-10000423,Technology,Machines,Texas Instruments TI-34 Scientific Calculator
OFF-PA-10001870-3,Office Supplies,Paper,Xerox 202
OFF-FA-10001843-3,Office Supplies,Fasteners,Staples
OFF-PA-10002036-3,Office Supplies,Paper,Xerox 1930
TEC-PH-10001760-4,Technology,Phones,Bose SoundLink Bluetooth Speaker
TEC-PH-10000673-4,Technology,Phones,Plantronics Voyager Pro HD - Bluetooth Headset
OFF-BI-10000829-4,Office Supplies,Binders,Avery Non-Stick Binders
TEC-PH-10001924-3,Technology,Phones,iHome FM Clock Radio with Lightning Dock
TEC-AC-10004864-4,Technology,Accessories,Memorex Micro Travel Drive 32 GB
OFF-LA-10004345-4,Office Supplies,Labels,Avery 493
OFF-BI-10000088-7,Office Supplies,Binders,GBC Imprintable Covers
OFF-LA-10002787-5,Office Supplies,Labels,Avery 480
OFF-LA-10001569-8,Office Supplies,Labels,Avery 499
OFF-BI-10002429-5,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black"
FUR-BO-10000362-4,Furniture,Bookcases,Sauder Inglewood Library Bookcases
OFF-PA-10003016-4,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads"
FUR-FU-10002501-4,Furniture,Furnishings,Nu-Dell Executive Frame
OFF-AP-10003622-3,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack"
OFF-BI-10002764-4,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge
FUR-BO-10001798-2,Furniture,Bookcases,Bush Somerset Collection Bookcase
TEC-AC-10000158-6,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card
TEC-AC-10000303-2,Technology,Accessories,Logitech M510 Wireless Mouse
OFF-BI-10003910-8,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill
OFF-BI-10000138-3,Office Supplies,Binders,Acco Translucent Poly Ring Binders
TEC-PH-10002398-3,Technology,Phones,AT&T 1070 Corded Phone
TEC-AC-10003399-2,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive
OFF-FA-10000992-4,Office Supplies,Fasteners,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes"
OFF-PA-10003022-2,Office Supplies,Paper,Standard Line “While You Were Out” Hardbound Telephone Message Book
OFF-BI-10002854-5,Office Supplies,Binders,"Performers Binder/Pad Holder, Black"
OFF-BI-10001670-7,Office Supplies,Binders,Vinyl Sectional Post Binders
OFF-ST-10001837-3,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame"
OFF-BI-10002012-7,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters
TEC-AC-10004992,Technology,Accessories,Kingston Digital DataTraveler 64GB USB 2.0
TEC-PH-10003171-3,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset
OFF-AP-10000390-2,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum
OFF-PA-10004888-5,Office Supplies,Paper,Xerox 217
TEC-PH-10004188-2,Technology,Phones,OtterBox Commuter Series Case - Samsung Galaxy S4
OFF-BI-10004099,Office Supplies,Binders,GBC VeloBinder Strips
OFF-PA-10004621-4,Office Supplies,Paper,Xerox 212
TEC-PH-10002103-6,Technology,Phones,Jabra SPEAK 410
TEC-PH-10002789-3,Technology,Phones,LG Exalt
TEC-AC-10003289-4,Technology,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard
OFF-BI-10000138-4,Office Supplies,Binders,Acco Translucent Poly Ring Binders
OFF-PA-10001215,Office Supplies,Paper,Xerox 1963
OFF-AR-10001545-3,Office Supplies,Art,Newell 326
TEC-AC-10003870,Technology,Accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH
FUR-FU-10001085-3,Furniture,Furnishings,3M Polarizing Light Filter Sleeves
FUR-BO-10004218-2,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order"
OFF-ST-10003455-5,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black"
FUR-FU-10001967-6,Furniture,Furnishings,Telescoping Adjustable Floor Lamp
OFF-AP-10000938-2,Office Supplies,Appliances,Avanti 1.7 Cu. Ft. Refrigerator
OFF-PA-10002195-7,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set"
OFF-BI-10002799-6,Office Supplies,Binders,"SlimView Poly Binder, 3/8"""
OFF-AR-10000246-3,Office Supplies,Art,Newell 318
OFF-AP-10000275,Office Supplies,Appliances,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black"
TEC-AC-10000892-4,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router
FUR-FU-10001591-4,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11
OFF-BI-10001787-2,Office Supplies,Binders,Wilson Jones Four-Pocket Poly Binders
FUR-FU-10003192,Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp
OFF-BI-10004600-5,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System
OFF-AR-10002335-5,Office Supplies,Art,DIXON Oriole Pencils
OFF-PA-10000859,Office Supplies,Paper,Unpadded Memo Slips
TEC-AC-10003198-4,Technology,Accessories,Enermax Acrylux Wireless Keyboard
OFF-BI-10001900-3,Office Supplies,Binders,"DXL Angle-View Binders with Locking Rings, Black"
OFF-AR-10000614,Office Supplies,Art,Barrel Sharpener
OFF-EN-10003040-4,Office Supplies,Envelopes,Quality Park Security Envelopes
TEC-PH-10003442-4,Technology,Phones,Samsung Replacement EH64AVFWE Premium Headset
TEC-AC-10002800-5,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset
OFF-SU-10000157-4,Office Supplies,Supplies,Compact Automatic Electric Letter Opener
TEC-AC-10001542-2,Technology,Accessories,SanDisk Cruzer 16 GB USB Flash Drive
OFF-BI-10004519-4,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine
FUR-FU-10003464-2,Furniture,Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock"
OFF-SU-10004261-3,Office Supplies,Supplies,"Fiskars 8"" Scissors, 2/Pack"
OFF-PA-10004733-3,Office Supplies,Paper,Things To Do Today Spiral Book
OFF-ST-10001325-9,Office Supplies,Storage,Sterilite Officeware Hinged File Box
OFF-AR-10003056-6,Office Supplies,Art,Newell 341
OFF-FA-10000089,Office Supplies,Fasteners,Acco Glide Clips
FUR-FU-10004093-2,Furniture,Furnishings,Hand-Finished Solid Wood Document Frame
OFF-BI-10004022-5,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder
FUR-TA-10001771,Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled"
OFF-ST-10002301-4,Office Supplies,Storage,Tennsco Commercial Shelving
FUR-FU-10001706-8,Furniture,Furnishings,Longer-Life Soft White Bulbs
OFF-BI-10003676-6,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets"
OFF-PA-10000659-5,Office Supplies,Paper,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page"
OFF-EN-10002504-5,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White"
FUR-BO-10001972-3,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine
OFF-PA-10000466-3,Office Supplies,Paper,"Memo Book, 100 Message Capacity, 5 3/8” x 11”"
FUR-CH-10002774-7,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray"
FUR-CH-10000454-8,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back"
OFF-PA-10004888-6,Office Supplies,Paper,Xerox 217
OFF-AP-10003842-3,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum
FUR-FU-10000320-2,Furniture,Furnishings,OIC Stacking Trays
OFF-ST-10002554-3,Office Supplies,Storage,Tennsco Industrial Shelving
FUR-BO-10000468-3,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases
OFF-ST-10004459-8,Office Supplies,Storage,Tennsco Single-Tier Lockers
OFF-LA-10002312-4,Office Supplies,Labels,Avery 490
OFF-ST-10001291-5,Office Supplies,Storage,"Tenex Personal Self-Stacking Standard File Box, Black/Gray"
OFF-PA-10003022-3,Office Supplies,Paper,Xerox 1992
OFF-BI-10002133-2,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets"
OFF-BI-10001097-6,Office Supplies,Binders,Avery Hole Reinforcements
TEC-PH-10001336-5,Technology,Phones,Digium D40 VoIP phone
TEC-AC-10002305-2,Technology,Accessories,KeyTronic E03601U1 - Keyboard - Beige
TEC-AC-10003610-4,Technology,Accessories,Logitech Illuminated - Keyboard
OFF-ST-10002301-5,Office Supplies,Storage,Tennsco Commercial Shelving
FUR-CH-10002044,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum"
OFF-EN-10001099-5,Office Supplies,Envelopes,Staple envelope
OFF-BI-10004140-11,Office Supplies,Binders,Avery Non-Stick Binders
TEC-PH-10004897-5,Technology,Phones,Mediabridge Sport Armband iPhone 5s
OFF-LA-10000262-4,Office Supplies,Labels,Avery 494
